encoder_size,experiment_name,model,seed,test_acc,train_acc,transfer,tune_acc
512,t512fwcompN,comp,5292.0,0.6592261918953487,0.8585526315789473,True,0.6666666686534881
512,t512fwcompN,comp,656.0,0.6458333347524915,0.9185855263157896,True,0.6572916686534882
512,t512fwcompN,comp,9745.0,0.6257440490382058,0.8180921054200122,True,0.6854166686534882
512,t512fwcompN,comp,5354.0,0.6622023816619601,0.9802631578947368,True,0.6822916686534881
512,t512fwcompN,comp,8278.0,0.6138392857142857,0.7111842106831702,True,0.6885416686534882
512,t512fwcompN,comp,219.0,0.6272321428571429,0.8835526320495104,True,0.6791666686534882
512,t512fwcompN,comp,5177.0,0.6577380959476743,0.8315789472115668,True,0.7010416686534882
512,t512fwcompN,comp,9185.0,0.6450892857142857,0.8526315791042227,True,0.665625
512,t512fwcompN,comp,8488.0,0.6331845245191029,0.8868421057337209,True,0.6666666686534881
512,t512fwcompN,comp,2141.0,0.6755952388048172,0.9794407894736842,True,0.683333334326744
512,t512fwcompN,comp,8486.0,0.6644345245191029,0.96875,True,0.7010416686534882
512,t512fwcompN,comp,5014.0,0.6294642857142857,0.7013157896305385,True,0.6697916686534882
2048,compX,comp,6890.0,0.5870535714285714,0.6978618424189719,True,0.671875
2048,compX,comp,8282.0,0.5870535714285714,0.7258223687347612,True,0.6760416686534881
2048,compX,comp,669.0,0.5982142857142857,0.7251644738410649,True,0.6697916686534882
2048,compX,comp,8624.0,0.6063988102333886,0.7679276317358017,True,0.6697916686534882
2048,compX,comp,3413.0,0.5505952388048172,0.673355263314749,True,0.6697916686534882
2048,compX,comp,2158.0,0.5855654776096344,0.9375,True,0.6729166686534882
2048,compX,comp,4352.0,0.5572916673762458,0.7185855264726438,True,0.66875
2048,compX,comp,2690.0,0.5997023816619601,0.7679276317358017,True,0.6666666686534881
2048,compX,comp,6299.0,0.5989583347524915,0.7536184215231946,True,0.6739583343267441
2048,compX,comp,2410.0,0.5930059530905315,0.7583881577378825,True,0.6666666686534881
2048,compX,comp,8393.0,0.5974702388048172,0.7539473685779069,True,0.6729166686534882
2048,compX,comp,2297.0,0.6116071428571429,0.7909539475252754,True,0.6635416686534882
2048,compX,comp,1109.0,0.5885416673762458,0.7789473682641983,True,0.6854166686534882
2048,compX,comp,3394.0,0.5788690490382058,0.6942434208957773,True,0.6635416686534882
2048,compX,comp,3518.0,0.6116071428571429,0.7342105264726438,True,0.6729166686534882
2048,compX,comp,7461.0,0.6011904776096344,0.7389802634716034,True,0.6697916686534882
2048,compX,comp,4119.0,0.6212797633239201,0.9041118425758259,True,0.68125
2048,compX,comp,1365.0,0.5252976204667773,0.682401315946328,True,0.6729166686534882
2048,compX,comp,739.0,0.6369047633239201,0.7651315794179314,True,0.6958333343267441
2048,compX,comp,590.0,0.6123511918953487,0.7407894738410649,True,0.665625
512,t512fwcomp,comp,663.0,0.65625,0.890625,True,0.6802083343267441
512,t512fwcomp,comp,8376.0,0.6555059530905315,0.8506578952074051,True,0.6645833343267441
512,t512fwcomp,comp,8489.0,0.6540178571428571,0.8498355267863524,True,0.684375
512,t512fwcomp,comp,6006.0,0.6398809530905315,0.8774671052631579,True,0.70625
512,t512fwcomp,comp,4506.0,0.6577380959476743,0.9860197368421052,True,0.6708333343267441
512,t512fwcomp,comp,724.0,0.6369047633239201,0.8618421052631579,True,0.6729166686534882
512,t512fwcomp,comp,6906.0,0.6361607142857143,0.7782894741547736,True,0.665625
512,t512fwcomp,comp,1668.0,0.6592261918953487,0.767105263314749,True,0.6854166686534882
512,t512fwcomp,comp,1769.0,0.6473214285714286,0.997532894736842,True,0.6854166686534882
512,t512fwcomp,comp,1557.0,0.6361607142857143,0.981907894736842,True,0.675
512,t512fwcomp,comp,3215.0,0.6502976204667773,0.9268092105263158,True,0.6791666686534882
512,t512fwcomp,comp,7501.0,0.6599702388048172,0.9991776315789472,True,0.6760416686534881
512,t512fwcomp,comp,5339.0,0.6376488102333886,0.9235197368421052,True,0.6666666686534881
512,t512fwcomp,comp,9311.0,0.6480654776096344,0.9210526315789472,True,0.6947916686534882
512,t512fwcomp,comp,2885.0,0.6153273816619601,0.9481907894736842,True,0.69375
512,t512fwcomp,comp,3485.0,0.6294642857142857,0.9024671057337208,True,0.6916666686534881
512,t512fwcomp,comp,3087.0,0.6324404776096344,0.924671053102142,True,0.667708334326744
512,t512fwcomp,comp,4779.0,0.6867559530905315,0.9925986842105264,True,0.6760416686534881
512,t512fwcomp,comp,9513.0,0.6346726204667773,0.8996710526315791,True,0.6947916686534882
512,t512fwcomp,comp,5800.0,0.6428571428571429,0.8554276314220931,True,0.69375
512,t512fwcomp,comp,4242.0,0.6577380959476743,0.7717105267863524,True,0.6625
512,t512fwcomp,comp,5519.0,0.6354166673762458,0.9054276315789472,True,0.6604166686534881
512,t512fwcomp,comp,8118.0,0.6465773816619601,0.90625,True,0.66875
512,t512fwcomp,comp,5627.0,0.6569940490382058,0.908717105263158,True,0.6822916686534881
512,t512fwcomp,comp,2437.0,0.6517857142857143,0.9407894736842104,True,0.6822916686534881
512,t512fwcomp,comp,9127.0,0.6272321428571429,0.8485197369989596,True,0.6625
512,t512fwcomp,comp,6612.0,0.6443452388048172,0.9884868421052632,True,0.6854166686534882
512,t512fwcomp,comp,7151.0,0.6555059530905315,0.9893092105263158,True,0.690625
512,t512fwcomp,comp,646.0,0.6495535714285714,0.9983552631578948,True,0.6854166686534882
512,t512fwcomp,comp,2560.0,0.6644345245191029,0.9292763157894736,True,0.6729166686534882
512,t512fwcomp,comp,4185.0,0.6354166673762458,0.8506578952074051,True,0.6791666686534882
512,t512fwcomp,comp,5667.0,0.6421130959476743,0.966282894736842,True,0.7041666686534882
512,t512fwcomp,comp,2332.0,0.6755952388048172,0.8330592105263158,True,0.684375
512,t512fwcomp,comp,1664.0,0.6413690490382058,0.720230263314749,True,0.6947916686534882
512,t512fwcomp,comp,8142.0,0.6450892857142857,0.971217105263158,True,0.6854166686534882
512,t512fwcomp,comp,4229.0,0.6369047633239201,0.9835526315789472,True,0.684375
512,t512fwcomp,comp,9736.0,0.6830357142857143,0.8312500001568544,True,0.6885416686534882
512,t512fwcomp,comp,9468.0,0.6279761918953487,0.7723684208957773,True,0.6854166686534882
512,t512fwcomp,comp,2091.0,0.6212797633239201,0.9300986842105264,True,0.6729166686534882
512,t512fwcomp,comp,5508.0,0.623511906181063,0.9794407894736842,True,0.6916666686534881
512,t512fwcomp,comp,6058.0,0.6502976204667773,0.921875,True,0.6729166686534882
512,t512fwcomp,comp,7520.0,0.65625,0.7723684208957773,True,0.6697916686534882
512,t512fwcomp,comp,3348.0,0.6175595245191029,0.8177631583652998,True,0.6635416686534882
512,t512fwcomp,comp,9538.0,0.6495535714285714,0.7851973685779069,True,0.6822916686534881
512,t512fwcomp,comp,6484.0,0.6436011918953487,0.7712171054200122,True,0.6791666686534882
512,t512fwcomp,comp,1032.0,0.6346726204667773,0.8268092109968788,True,0.684375
512,t512fwcomp,comp,4257.0,0.5959821428571429,0.7259868422621175,True,0.66875
512,t512fwcomp,comp,2459.0,0.6272321428571429,0.8317434215231946,True,0.684375
512,t512fwcomp,comp,8801.0,0.686011906181063,0.9523026315789472,True,0.6760416686534881
512,t512fwcomp,comp,8922.0,0.670386906181063,0.9189144741547736,True,0.6604166686534881
512,t512fwcomp,comp,9836.0,0.6681547633239201,0.751480263314749,True,0.6822916686534881
512,t512fwcomp,comp,5362.0,0.6264880959476743,0.8503289473684209,True,0.7010416686534882
512,t512fwcomp,comp,8427.0,0.6510416673762458,0.8333881583652998,True,0.68125
512,t512fwcomp,comp,7396.0,0.6175595245191029,0.9300986842105264,True,0.690625
512,t512fwcomp,comp,3869.0,0.6413690490382058,0.9827302631578948,True,0.6760416686534881
512,t512fwcomp,comp,4803.0,0.6160714285714286,0.7925986843673807,True,0.6760416686534881
512,t512fwcomp,comp,6556.0,0.6733630959476743,0.7674342103694615,True,0.6791666686534882
512,t512fwcomp,comp,33.0,0.6205357142857143,0.7029605264726438,True,0.671875
512,t512fwcomp,comp,1921.0,0.6510416673762458,0.9490131578947368,True,0.6947916686534882
512,t512fwcomp,comp,6042.0,0.6629464285714286,0.9884868421052632,True,0.6760416686534881
512,t512fwcomp,comp,1454.0,0.6473214285714286,0.7065789472115668,True,0.6760416686534881
512,t512fwcomp,comp,4876.0,0.6398809530905315,0.9440789473684208,True,0.6822916686534881
512,t512fwcomp,comp,1658.0,0.6532738102333886,0.9736842105263158,True,0.6697916686534882
512,t512fwcomp,comp,6244.0,0.6532738102333886,0.9588815789473684,True,0.659375
512,t512fwcomp,comp,9817.0,0.65625,0.9597039473684208,True,0.671875
512,t512fwcomp,comp,2463.0,0.6465773816619601,0.8513157893168298,True,0.6760416686534881
512,t512fwcomp,comp,1908.0,0.6376488102333886,0.8481907899442472,True,0.7010416686534882
512,t512fwcomp,comp,7203.0,0.6242559530905315,0.7695723685779069,True,0.6697916686534882
512,t512fwcomp,comp,3113.0,0.6465773816619601,0.9095394736842104,True,0.6791666686534882
512,t512fwcomp,comp,5911.0,0.6480654776096344,0.9934210526315792,True,0.6791666686534882
512,t512fwcomp,comp,9664.0,0.6398809530905315,0.7889802636284577,True,0.684375
512,t512fwcomp,comp,1307.0,0.6458333347524915,0.90625,True,0.6760416686534881
512,t512fwcomp,comp,956.0,0.6577380959476743,0.9860197368421052,True,0.6791666686534882
512,t512fwcomp,comp,7210.0,0.6450892857142857,0.8695723688916156,True,0.6760416686534881
512,t512fwcomp,comp,3420.0,0.6369047633239201,0.782730263314749,True,0.671875
512,t512fwcomp,comp,9362.0,0.6443452388048172,0.8320723685779069,True,0.6760416686534881
512,t512fwcomp,comp,6277.0,0.6488095245191029,0.9498355263157896,True,0.6875
512,t512fwcomp,comp,454.0,0.6711309530905315,0.9449013157894736,True,0.69375
512,t512fwcomp,comp,3951.0,0.6309523816619601,0.8572368425758261,True,0.6541666686534882
512,t512fwcomp,comp,865.0,0.6540178571428571,0.935032894736842,True,0.6697916686534882
512,t512fwcomp,comp,2097.0,0.6502976204667773,0.8268092109968788,True,0.7041666686534882
512,t512fwcomp,comp,5778.0,0.6510416673762458,0.9777960526315792,True,0.678125
512,t512fwcomp,comp,4901.0,0.6302083347524915,0.7904605261589351,True,0.6822916686534881
512,t512fwcomp,comp,9743.0,0.6398809530905315,0.919407894736842,True,0.6760416686534881
512,t512fwcomp,comp,3431.0,0.6398809530905315,0.7662828948936964,True,0.6729166686534882
512,t512fwcomp,comp,9073.0,0.6599702388048172,0.7531250001568544,True,0.6802083343267441
512,t512fwcomp,comp,6287.0,0.671875,0.8177631583652998,True,0.6791666686534882
512,t512fwcomp,comp,780.0,0.6763392857142857,0.9226973684210528,True,0.6947916686534882
512,t512fwcomp,comp,5353.0,0.6108630959476743,0.7194078948936964,True,0.6822916686534881
512,t512fwcomp,comp,9224.0,0.6525297633239201,0.8024671054200122,True,0.671875
512,t512fwcomp,comp,6507.0,0.6376488102333886,0.9391447368421052,True,0.6979166686534881
512,t512fwcomp,comp,9087.0,0.6532738102333886,0.9679276315789472,True,0.6854166686534882
512,t512fwcomp,comp,9380.0,0.623511906181063,0.90625,True,0.6635416686534882
512,t512fwcomp,comp,6641.0,0.6212797633239201,0.9424342105263158,True,0.6854166686534882
512,t512fwcomp,comp,1484.0,0.6532738102333886,0.7662828948936964,True,0.6635416686534882
512,t512fwcomp,comp,3564.0,0.6458333347524915,0.9490131578947368,True,0.6822916686534881
512,t512fwcomp,comp,8887.0,0.6666666673762458,0.9720394736842104,True,0.6885416686534882
512,t512fwcomp,comp,7522.0,0.6294642857142857,0.7256578952074051,True,0.6822916686534881
512,t512fwcomp,comp,2128.0,0.6428571428571429,0.8185855267863524,True,0.6697916686534882
512,t512fwcomp,comp,8775.0,0.6458333347524915,0.7621710527884332,True,0.6854166686534882
512,t512fwcomp,comp,4108.0,0.6421130959476743,0.8843750004705629,True,0.6854166686534882
512,t512fwcomp,comp,7090.0,0.6488095245191029,0.9317434210526316,True,0.6760416686534881
512,t512fwcomp,comp,9317.0,0.6056547633239201,0.8786184215231946,True,0.6822916686534881
512,t512fwcomp,comp,6517.0,0.6175595245191029,0.8884868425758261,True,0.6729166686534882
512,t512fwcomp,comp,2446.0,0.6123511918953487,0.9876644736842104,True,0.6958333343267441
512,t512fwcomp,comp,2160.0,0.6473214285714286,0.9851973684210528,True,0.7
512,t512fwcomp,comp,2828.0,0.6101190490382058,0.9498355263157896,True,0.678125
512,t512fwcomp,comp,1897.0,0.6755952388048172,0.8473684215231946,True,0.659375
512,t512fwcomp,comp,3817.0,0.6555059530905315,0.9251644736842104,True,0.6666666686534881
512,t512fwcomp,comp,3244.0,0.6421130959476743,0.9189144741547736,True,0.6822916686534881
512,t512fwcomp,comp,8229.0,0.6220238102333886,0.8457236846810893,True,0.6822916686534881
512,t512fwcomp,comp,8275.0,0.6428571428571429,0.7519736846810893,True,0.6625
512,t512fwcomp,comp,8922.0,0.670386906181063,0.9189144741547736,True,0.6604166686534881
512,t512fwcomp,comp,9836.0,0.6681547633239201,0.751480263314749,True,0.6822916686534881
512,t512fwcomp,comp,5362.0,0.6264880959476743,0.8503289473684209,True,0.7010416686534882
512,t512fwcomp,comp,8427.0,0.6510416673762458,0.8333881583652998,True,0.68125
512,t512fwcomp,comp,7396.0,0.6175595245191029,0.9300986842105264,True,0.690625
512,t512fwcomp,comp,3869.0,0.6413690490382058,0.9827302631578948,True,0.6760416686534881
512,t512fwcomp,comp,4803.0,0.6160714285714286,0.7925986843673807,True,0.6760416686534881
512,t512fwcomp,comp,6556.0,0.6733630959476743,0.7674342103694615,True,0.6791666686534882
512,t512fwcomp,comp,33.0,0.6205357142857143,0.7029605264726438,True,0.671875
512,t512fwcomp,comp,1921.0,0.6510416673762458,0.9490131578947368,True,0.6947916686534882
512,t512fwcomp,comp,6042.0,0.6629464285714286,0.9884868421052632,True,0.6760416686534881
512,t512fwcomp,comp,1454.0,0.6473214285714286,0.7065789472115668,True,0.6760416686534881
512,t512fwcomp,comp,4876.0,0.6398809530905315,0.9440789473684208,True,0.6822916686534881
512,t512fwcomp,comp,1658.0,0.6532738102333886,0.9736842105263158,True,0.6697916686534882
512,t512fwcomp,comp,6244.0,0.6532738102333886,0.9588815789473684,True,0.659375
512,t512fwcomp,comp,9817.0,0.65625,0.9597039473684208,True,0.671875
512,t512fwcomp,comp,2463.0,0.6465773816619601,0.8513157893168298,True,0.6760416686534881
512,t512fwcomp,comp,1908.0,0.6376488102333886,0.8481907899442472,True,0.7010416686534882
512,t512fwcomp,comp,7203.0,0.6242559530905315,0.7695723685779069,True,0.6697916686534882
512,t512fwcomp,comp,3113.0,0.6465773816619601,0.9095394736842104,True,0.6791666686534882
512,t512fwcomp,comp,5911.0,0.6480654776096344,0.9934210526315792,True,0.6791666686534882
512,t512fwcomp,comp,9664.0,0.6398809530905315,0.7889802636284577,True,0.684375
512,t512fwcomp,comp,1307.0,0.6458333347524915,0.90625,True,0.6760416686534881
512,t512fwcomp,comp,956.0,0.6577380959476743,0.9860197368421052,True,0.6791666686534882
512,t512fwcomp,comp,7210.0,0.6450892857142857,0.8695723688916156,True,0.6760416686534881
512,t512fwcomp,comp,3420.0,0.6369047633239201,0.782730263314749,True,0.671875
512,t512fwcomp,comp,9362.0,0.6443452388048172,0.8320723685779069,True,0.6760416686534881
512,t512fwcomp,comp,6277.0,0.6488095245191029,0.9498355263157896,True,0.6875
512,t512fwcomp,comp,454.0,0.6711309530905315,0.9449013157894736,True,0.69375
512,t512fwcomp,comp,3951.0,0.6309523816619601,0.8572368425758261,True,0.6541666686534882
512,t512fwcomp,comp,865.0,0.6540178571428571,0.935032894736842,True,0.6697916686534882
512,t512fwcomp,comp,2097.0,0.6502976204667773,0.8268092109968788,True,0.7041666686534882
512,t512fwcomp,comp,5778.0,0.6510416673762458,0.9777960526315792,True,0.678125
512,t512fwcomp,comp,4901.0,0.6302083347524915,0.7904605261589351,True,0.6822916686534881
512,t512fwcomp,comp,9743.0,0.6398809530905315,0.919407894736842,True,0.6760416686534881
512,t512fwcomp,comp,3431.0,0.6398809530905315,0.7662828948936964,True,0.6729166686534882
512,t512fwcomp,comp,9073.0,0.6599702388048172,0.7531250001568544,True,0.6802083343267441
512,t512fwcomp,comp,6287.0,0.671875,0.8177631583652998,True,0.6791666686534882
512,t512fwcomp,comp,780.0,0.6763392857142857,0.9226973684210528,True,0.6947916686534882
512,t512fwcomp,comp,5353.0,0.6108630959476743,0.7194078948936964,True,0.6822916686534881
512,t512fwcomp,comp,9224.0,0.6525297633239201,0.8024671054200122,True,0.671875
512,t512fwcomp,comp,6507.0,0.6376488102333886,0.9391447368421052,True,0.6979166686534881
512,t512fwcomp,comp,9087.0,0.6532738102333886,0.9679276315789472,True,0.6854166686534882
512,t512fwcomp,comp,9380.0,0.623511906181063,0.90625,True,0.6635416686534882
512,t512fwcomp,comp,6641.0,0.6212797633239201,0.9424342105263158,True,0.6854166686534882
512,t512fwcomp,comp,1484.0,0.6532738102333886,0.7662828948936964,True,0.6635416686534882
512,t512fwcomp,comp,3564.0,0.6458333347524915,0.9490131578947368,True,0.6822916686534881
512,t512fwcomp,comp,8887.0,0.6666666673762458,0.9720394736842104,True,0.6885416686534882
512,t512fwcomp,comp,7522.0,0.6294642857142857,0.7256578952074051,True,0.6822916686534881
512,t512fwcomp,comp,2128.0,0.6428571428571429,0.8185855267863524,True,0.6697916686534882
512,t512fwcomp,comp,8775.0,0.6458333347524915,0.7621710527884332,True,0.6854166686534882
512,t512fwcomp,comp,4108.0,0.6421130959476743,0.8843750004705629,True,0.6854166686534882
512,t512fwcomp,comp,7090.0,0.6488095245191029,0.9317434210526316,True,0.6760416686534881
512,t512fwcomp,comp,9317.0,0.6056547633239201,0.8786184215231946,True,0.6822916686534881
512,t512fwcomp,comp,6517.0,0.6175595245191029,0.8884868425758261,True,0.6729166686534882
512,t512fwcomp,comp,2446.0,0.6123511918953487,0.9876644736842104,True,0.6958333343267441
512,t512fwcomp,comp,2160.0,0.6473214285714286,0.9851973684210528,True,0.7
512,t512fwcomp,comp,2828.0,0.6101190490382058,0.9498355263157896,True,0.678125
512,t512fwcomp,comp,1897.0,0.6755952388048172,0.8473684215231946,True,0.659375
512,t512fwcomp,comp,3817.0,0.6555059530905315,0.9251644736842104,True,0.6666666686534881
512,t512fwcomp,comp,3244.0,0.6421130959476743,0.9189144741547736,True,0.6822916686534881
512,t512fwcomp,comp,8229.0,0.6220238102333886,0.8457236846810893,True,0.6822916686534881
512,t512fwcomp,comp,8275.0,0.6428571428571429,0.7519736846810893,True,0.6625
512,t512fwcomp,comp,8922.0,0.670386906181063,0.9189144741547736,True,0.6604166686534881
512,t512fwcomp,comp,9836.0,0.6681547633239201,0.751480263314749,True,0.6822916686534881
512,t512fwcomp,comp,5362.0,0.6264880959476743,0.8503289473684209,True,0.7010416686534882
512,t512fwcomp,comp,8427.0,0.6510416673762458,0.8333881583652998,True,0.68125
512,t512fwcomp,comp,7396.0,0.6175595245191029,0.9300986842105264,True,0.690625
512,t512fwcomp,comp,3869.0,0.6413690490382058,0.9827302631578948,True,0.6760416686534881
512,t512fwcomp,comp,4803.0,0.6160714285714286,0.7925986843673807,True,0.6760416686534881
512,t512fwcomp,comp,6556.0,0.6733630959476743,0.7674342103694615,True,0.6791666686534882
512,t512fwcomp,comp,33.0,0.6205357142857143,0.7029605264726438,True,0.671875
512,t512fwcomp,comp,1921.0,0.6510416673762458,0.9490131578947368,True,0.6947916686534882
512,t512fwcomp,comp,6042.0,0.6629464285714286,0.9884868421052632,True,0.6760416686534881
512,t512fwcomp,comp,1454.0,0.6473214285714286,0.7065789472115668,True,0.6760416686534881
512,t512fwcomp,comp,4876.0,0.6398809530905315,0.9440789473684208,True,0.6822916686534881
512,t512fwcomp,comp,1658.0,0.6532738102333886,0.9736842105263158,True,0.6697916686534882
512,t512fwcomp,comp,6244.0,0.6532738102333886,0.9588815789473684,True,0.659375
512,t512fwcomp,comp,9817.0,0.65625,0.9597039473684208,True,0.671875
512,t512fwcomp,comp,2463.0,0.6465773816619601,0.8513157893168298,True,0.6760416686534881
512,t512fwcomp,comp,1908.0,0.6376488102333886,0.8481907899442472,True,0.7010416686534882
512,t512fwcomp,comp,7203.0,0.6242559530905315,0.7695723685779069,True,0.6697916686534882
512,t512fwcomp,comp,3113.0,0.6465773816619601,0.9095394736842104,True,0.6791666686534882
512,t512fwcomp,comp,5911.0,0.6480654776096344,0.9934210526315792,True,0.6791666686534882
512,t512fwcomp,comp,9664.0,0.6398809530905315,0.7889802636284577,True,0.684375
512,t512fwcomp,comp,1307.0,0.6458333347524915,0.90625,True,0.6760416686534881
512,t512fwcomp,comp,956.0,0.6577380959476743,0.9860197368421052,True,0.6791666686534882
512,t512fwcomp,comp,7210.0,0.6450892857142857,0.8695723688916156,True,0.6760416686534881
512,r512fwcomp,comp,663.0,0.6287202388048172,0.9123355267863524,False,0.6625
512,r512fwcomp,comp,7245.0,0.5959821428571429,0.7296052630010404,False,0.667708334326744
512,r512fwcomp,comp,9134.0,0.6279761918953487,0.8399671057337209,False,0.6885416686534882
512,r512fwcomp,comp,7325.0,0.625,0.8251644741547736,False,0.6854166686534882
512,r512fwcomp,comp,7413.0,0.6153273816619601,0.8029605267863524,False,0.6760416686534881
512,r512fwcomp,comp,9443.0,0.6436011918953487,0.7215460531021419,False,0.6760416686534881
512,r512fwcomp,comp,5.0,0.6168154776096344,0.7177631580515912,False,0.6572916686534882
512,r512fwcomp,comp,2166.0,0.6108630959476743,0.8884868425758261,False,0.6895833343267441
512,r512fwcomp,comp,4390.0,0.6361607142857143,0.7824013162600366,False,0.6791666686534882
512,r512fwcomp,comp,4887.0,0.6220238102333886,0.7848684215231946,False,0.6729166686534882
512,r512fwcomp,comp,4411.0,0.6019345245191029,0.7057565787905141,False,0.6822916686534881
512,r512fwcomp,comp,3687.0,0.6205357142857143,0.7300986843673807,False,0.6604166686534881
512,r512fwcomp,comp,4759.0,0.6376488102333886,0.7248355267863524,False,0.6666666686534881
512,r512fwcomp,comp,8101.0,0.6197916673762458,0.8695723688916156,False,0.665625
512,r512fwcomp,comp,7353.0,0.6436011918953487,0.8366776320495104,False,0.6666666686534881
512,r512fwcomp,comp,841.0,0.6138392857142857,0.8745065794179314,False,0.6697916686534882
512,r512fwcomp,comp,2598.0,0.6220238102333886,0.9046052631578948,False,0.6791666686534882
512,r512fwcomp,comp,3463.0,0.640625,0.7909539475252754,False,0.665625
512,r512fwcomp,comp,1954.0,0.6324404776096344,0.7379934215231946,False,0.6729166686534882
512,r512fwcomp,comp,5471.0,0.5944940490382058,0.9468750004705628,False,0.6510416686534881
512,r512fwcomp,comp,4242.0,0.6056547633239201,0.7353618419484088,False,0.6854166686534882
512,r512fwcomp,comp,8286.0,0.6517857142857143,0.8531250004705629,False,0.7041666686534882
512,r512fwcomp,comp,3029.0,0.6473214285714286,0.7256578952074051,False,0.66875
512,r512fwcomp,comp,9318.0,0.6011904776096344,0.9835526315789472,False,0.6875
512,r512fwcomp,comp,9259.0,0.609375,0.7824013162600366,False,0.675
512,r512fwcomp,comp,9776.0,0.6264880959476743,0.7807565794179314,False,0.6604166686534881
512,r512fwcomp,comp,5991.0,0.623511906181063,0.8350328952074051,False,0.6760416686534881
512,r512fwcomp,comp,7309.0,0.6034226204667773,0.7799342109968788,False,0.6927083343267441
512,r512fwcomp,comp,4262.0,0.6056547633239201,0.8317434215231946,False,0.6791666686534882
512,r512fwcomp,comp,686.0,0.6205357142857143,0.751480263314749,False,0.6666666686534881
512,r512fwcomp,comp,4373.0,0.6004464285714286,0.6939144738410649,False,0.671875
512,r512fwcomp,comp,9342.0,0.6049107142857143,0.7564144738410649,False,0.6791666686534882
512,r512fwcomp,comp,4211.0,0.6108630959476743,0.7766447373126683,False,0.6697916686534882
512,r512fwcomp,comp,5131.0,0.625,0.7585526320495104,False,0.6729166686534882
512,r512fwcomp,comp,1795.0,0.5959821428571429,0.6851973682641983,False,0.6625
512,r512fwcomp,comp,2042.0,0.5915178571428571,0.7210526317358017,False,0.6604166686534881
512,r512fwcomp,comp,5017.0,0.6264880959476743,0.7876644738410649,False,0.6697916686534882
512,r512fwcomp,comp,5672.0,0.640625,0.8197368422621175,False,0.6854166686534882
512,r512fwcomp,comp,3489.0,0.5639880959476743,0.8300986846810893,False,0.6604166686534881
512,r512fwcomp,comp,1936.0,0.6316964285714286,0.7741776320495104,False,0.6604166686534881
512,r512fwcomp,comp,6626.0,0.6041666673762458,0.9284539473684208,False,0.6760416686534881
512,r512fwcomp,comp,4256.0,0.6019345245191029,0.7309210527884332,False,0.6979166686534881
512,r512fwcomp,comp,8422.0,0.6004464285714286,0.8506578952074051,False,0.653125
512,r512fwcomp,comp,892.0,0.6056547633239201,0.6848684212094859,False,0.6625
512,r512fwcomp,comp,8705.0,0.6309523816619601,0.7955592109968788,False,0.6635416686534882
512,r512fwcomp,comp,7325.0,0.6376488102333886,0.8016447369989596,False,0.659375
512,r512fwcomp,comp,75.0,0.6413690490382058,0.8271381580515912,False,0.6760416686534881
512,r512fwcomp,comp,989.0,0.6197916673762458,0.7753289475252754,False,0.6947916686534882
512,r512fwcomp,comp,8457.0,0.6324404776096344,0.7835526317358017,False,0.6572916686534882
512,r512fwcomp,comp,697.0,0.6063988102333886,0.7200657897873929,False,0.6697916686534882
512,r512fwcomp,comp,6731.0,0.6160714285714286,0.7856907899442472,False,0.6697916686534882
512,r512fwcomp,comp,1448.0,0.6339285714285714,0.7750000004705629,False,0.6854166686534882
512,r512fwcomp,comp,4114.0,0.5833333347524915,0.9613486842105264,False,0.6916666686534881
512,r512fwcomp,comp,1670.0,0.5974702388048172,0.9572368421052632,False,0.671875
512,r512fwcomp,comp,7978.0,0.6041666673762458,0.7462171057337209,False,0.6760416686534881
512,r512fwcomp,comp,823.0,0.5907738102333886,0.9217105264726438,False,0.6854166686534882
512,r512fwcomp,comp,1843.0,0.5997023816619601,0.8118421051063036,False,0.6729166686534882
512,r512fwcomp,comp,3158.0,0.5967261918953487,0.7972039478389841,False,0.6697916686534882
512,r512fwcomp,comp,2105.0,0.6197916673762458,0.8078947373126683,False,0.6885416686534882
512,r512fwcomp,comp,9245.0,0.6205357142857143,0.7330592109968788,False,0.6822916686534881
512,r512fwcomp,comp,7990.0,0.6339285714285714,0.7180921051063036,False,0.6635416686534882
512,r512fwcomp,comp,3003.0,0.6183035714285714,0.8838815791042227,False,0.6666666686534881
512,r512fwcomp,comp,9926.0,0.6183035714285714,0.8036184208957773,False,0.6635416686534882
512,r512fwcomp,comp,5511.0,0.6130952388048172,0.7914473688916156,False,0.6822916686534881
512,r512fwcomp,comp,7373.0,0.6071428571428571,0.8383223688916156,False,0.6822916686534881
512,r512fwcomp,comp,5406.0,0.6175595245191029,0.903782894736842,False,0.6791666686534882
512,r512fwcomp,comp,7721.0,0.6473214285714286,0.8057565791042227,False,0.6666666686534881
512,r512fwcomp,comp,2126.0,0.5907738102333886,0.8559210527884332,False,0.6635416686534882
512,r512fwcomp,comp,8701.0,0.6376488102333886,0.8057565791042227,False,0.6791666686534882
512,r512fwcomp,comp,860.0,0.6205357142857143,0.7371710531021419,False,0.6760416686534881
512,r512fwcomp,comp,14.0,0.6309523816619601,0.8115131580515912,False,0.6729166686534882
512,r512fwcomp,comp,2702.0,0.592261906181063,0.770723684053672,False,0.6729166686534882
512,r512fwcomp,comp,3347.0,0.6369047633239201,0.704605263314749,False,0.6625
512,r512fwcomp,comp,3904.0,0.5967261918953487,0.8287828948936964,False,0.6697916686534882
512,r512fwcomp,comp,7960.0,0.5967261918953487,0.7067434215231946,False,0.65625
512,r512fwcomp,comp,356.0,0.609375,0.7215460531021419,False,0.675
